source,word,ld,nm,freq,cd,measure
scope,nectar,249.682,179.389,NA,NA,sd
scope,needle,92.581,113.61,NA,NA,sd
scope,neglect,255.894,123.28,NA,NA,sd
scope,neutral,502.245,190.295,NA,NA,sd
scope,notion,185.935,130.09,NA,NA,sd
scope,nuisance,293.707,168.374,NA,NA,sd
scope,nurture,256.081,144.773,NA,NA,sd
scope,office,146.798,233.795,NA,NA,sd
scope,ordeal,268.252,135.129,NA,NA,sd
scope,outrage,209.377,112.179,NA,NA,sd
scope,packet,157.608,135.603,NA,NA,sd
scope,palace,246.316,173.869,NA,NA,sd
scope,pamphlet,242.13,272.779,NA,NA,sd
scope,panther,178.39,255.23,NA,NA,sd
scope,parade,184.265,103.93,NA,NA,sd
scope,parrot,241.338,135.545,NA,NA,sd
scope,passage,274.09,197.467,NA,NA,sd
scope,passion,139.633,117.68,NA,NA,sd
scope,pause,187.835,88.209,NA,NA,sd
scope,pelvis,222.659,185.249,NA,NA,sd
scope,pension,173.871,139.324,NA,NA,sd
scope,people,108.216,117.094,NA,NA,sd
scope,person,180.499,98.028,NA,NA,sd
scope,pest,219.537,129.025,NA,NA,sd
scope,phantom,208.968,197.568,NA,NA,sd
scope,phase,186.097,131.134,NA,NA,sd
scope,pheasant,338.42,265.782,NA,NA,sd
scope,picket,362.759,173.827,NA,NA,sd
scope,picture,169.528,126.887,NA,NA,sd
scope,piece,259.873,108.896,NA,NA,sd
scope,pillow,224.446,99.48,NA,NA,sd
scope,pint,160.226,139.673,NA,NA,sd
scope,pity,139.331,92.749,NA,NA,sd
scope,plasma,192.847,150.037,NA,NA,sd
scope,plea,200.63,130.31,NA,NA,sd
scope,pleasure,183.475,199.18,NA,NA,sd
scope,police,182.078,132.556,NA,NA,sd
scope,portrait,244.939,180.588,NA,NA,sd
scope,power,184.006,80.257,NA,NA,sd
scope,prestige,187.942,265.896,NA,NA,sd
scope,pride,206.585,85.852,NA,NA,sd
scope,prince,238.758,108.846,NA,NA,sd
scope,princess,167.861,116.769,NA,NA,sd
scope,prison,191.785,121.436,NA,NA,sd
scope,product,135.28,140.392,NA,NA,sd
scope,progress,202.694,147.283,NA,NA,sd
scope,project,206.726,108.983,NA,NA,sd
scope,pumpkin,217.345,101.058,NA,NA,sd
scope,punch,223.542,91.332,NA,NA,sd
scope,pupil,195.477,155.939,NA,NA,sd
scope,puzzle,309.149,91.07,NA,NA,sd
scope,python,279.933,181.262,NA,NA,sd
scope,rain,124.902,254.855,NA,NA,sd
scope,rattle,249.407,110.823,NA,NA,sd
scope,reason,139.218,121.285,NA,NA,sd
scope,recall,260.858,126.101,NA,NA,sd
scope,reject,136.69,152.03,NA,NA,sd
scope,report,275.855,116.316,NA,NA,sd
scope,reptile,225.346,143.312,NA,NA,sd
scope,resort,235.675,152.071,NA,NA,sd
scope,respect,159.119,141.835,NA,NA,sd
scope,risk,121.472,142.778,NA,NA,sd
scope,role,390.797,95.631,NA,NA,sd
scope,romance,273.898,106.871,NA,NA,sd
scope,rubble,264.628,99.323,NA,NA,sd
scope,ruffle,326.8,128.872,NA,NA,sd
scope,saloon,298.881,110.233,NA,NA,sd
scope,sandwich,174.855,106.74,NA,NA,sd
scope,scalpel,199.891,234.71,NA,NA,sd
scope,script,165.479,115.427,NA,NA,sd
scope,seed,135.464,168.031,NA,NA,sd
scope,sentence,233.08,123.895,NA,NA,sd
scope,service,240.644,104.478,NA,NA,sd
scope,settle,304.139,161.802,NA,NA,sd
scope,shaft,273.755,96.155,NA,NA,sd
scope,shame,271.838,116.47,NA,NA,sd
scope,shark,145.849,79.176,NA,NA,sd
scope,shirt,191.503,97.673,NA,NA,sd
scope,shrug,348.635,154.784,NA,NA,sd
scope,signal,140.448,109.174,NA,NA,sd
scope,sin,149.372,113.857,NA,NA,sd
scope,sister,164.346,74.516,NA,NA,sd
scope,slave,155.684,138.934,NA,NA,sd
scope,sleep,167.752,98.703,NA,NA,sd
scope,slope,191.168,144.487,NA,NA,sd
scope,slum,287.338,82.056,NA,NA,sd
scope,smear,396.523,141.72,NA,NA,sd
scope,smell,230.545,89.033,NA,NA,sd
scope,snail,241.197,286.564,NA,NA,sd
scope,snort,133.139,143.344,NA,NA,sd
scope,soldier,323.329,75.78,NA,NA,sd
scope,sorrow,193.608,112.32,NA,NA,sd
scope,sparkle,200.403,125.213,NA,NA,sd
scope,spinach,202.803,115.264,NA,NA,sd
scope,spirit,214.218,195.444,NA,NA,sd
scope,spit,140.538,116.885,NA,NA,sd
scope,spring,229.709,135.14,NA,NA,sd
scope,squash,166.758,96.822,NA,NA,sd
scope,squeeze,197.958,110.545,NA,NA,sd
scope,stab,220.847,148.7,NA,NA,sd
scope,status,293.802,106.619,NA,NA,sd
scope,stock,176.881,77.488,NA,NA,sd
scope,stomach,249.577,116.956,NA,NA,sd
scope,stove,260.607,116.227,NA,NA,sd
scope,strand,282.431,110.123,NA,NA,sd
scope,stretch,163.465,182.214,NA,NA,sd
scope,stride,147.565,111.673,NA,NA,sd
scope,string,163.44,157.475,NA,NA,sd
scope,suburb,238.835,150.179,NA,NA,sd
scope,success,240.14,202.123,NA,NA,sd
scope,surgeon,164.315,83.106,NA,NA,sd
scope,sweater,247.701,105.087,NA,NA,sd
scope,sword,122.692,150.443,NA,NA,sd
scope,table,344.479,150.573,NA,NA,sd
scope,taboo,254.978,129.654,NA,NA,sd
scope,talent,133.871,87.09,NA,NA,sd
scope,terror,133.426,139.4,NA,NA,sd
scope,texture,108.595,120.036,NA,NA,sd
scope,throat,203.566,102.714,NA,NA,sd
scope,tiger,192.631,129.824,NA,NA,sd
scope,toast,299.131,115.028,NA,NA,sd
scope,toilet,167.85,82.395,NA,NA,sd
scope,tortoise,229.333,265.985,NA,NA,sd
scope,town,189.708,132.889,NA,NA,sd
scope,toxin,229.07,107.143,NA,NA,sd
scope,traffic,256.24,105.731,NA,NA,sd
scope,transit,289.179,212.764,NA,NA,sd
scope,treason,309.075,210.091,NA,NA,sd
scope,treasure,272.027,152.695,NA,NA,sd
scope,trend,218.331,280.007,NA,NA,sd
scope,triumph,332.919,117.298,NA,NA,sd
scope,troll,222.153,86.332,NA,NA,sd
scope,trouble,379.82,91.009,NA,NA,sd
scope,trousers,280.418,121.007,NA,NA,sd
scope,trumpet,257.424,113.774,NA,NA,sd
scope,trust,235.05,79.141,NA,NA,sd
scope,tulip,141.368,100.987,NA,NA,sd
scope,tumble,298.554,215.738,NA,NA,sd
scope,typhoon,184.822,132.935,NA,NA,sd
scope,ulcer,259.594,138.175,NA,NA,sd
scope,urge,186.472,96.331,NA,NA,sd
scope,usher,199.119,92.308,NA,NA,sd
scope,venom,230.175,209.433,NA,NA,sd
scope,verge,231.395,156.202,NA,NA,sd
scope,version,146.363,103.891,NA,NA,sd
scope,victim,185.144,208.209,NA,NA,sd
scope,virtue,180.897,131.836,NA,NA,sd
scope,vowel,140.254,81.936,NA,NA,sd
scope,vulture,285.511,110.267,NA,NA,sd
scope,waitress,129.173,110.699,NA,NA,sd
scope,wallet,276.498,65.497,NA,NA,sd
scope,walnut,173.777,111.765,NA,NA,sd
scope,walrus,289.254,164.123,NA,NA,sd
scope,whimper,263.954,173.858,NA,NA,sd
scope,whisper,172.425,123.975,NA,NA,sd
scope,whore,155.901,129.978,NA,NA,sd
scope,wisdom,207.086,110.967,NA,NA,sd
scope,wish,365.113,106.818,NA,NA,sd
scope,wit,162.307,117.382,NA,NA,sd
scope,wood,209.152,127.555,NA,NA,sd
scope,wrath,260.564,88.62,NA,NA,sd
scope,wrestle,220.424,86.384,NA,NA,sd
scope,yeast,116.137,169.101,NA,NA,sd
scope,zebra,252.491,114.374,NA,NA,sd
gpt35,affair,57.2713,40.7922,NA,NA,sd
gpt35,aisle,84.3801,63.8436,NA,NA,sd
gpt35,anchor,44.9889,94.9737,NA,NA,sd
gpt35,anger,65.2993,56.0892,NA,NA,sd
gpt35,ant,52.5738,36.6519,NA,NA,sd
gpt35,applause,46.0435,56.4425,NA,NA,sd
gpt35,apple,166.931,42.8467,NA,NA,sd
gpt35,apron,80.5988,50.7543,NA,NA,sd
gpt35,arson,74.793,74.1889,NA,NA,sd
gpt35,art,175.773,18.5472,NA,NA,sd
gpt35,artist,55.2811,66.2118,NA,NA,sd
gpt35,aspect,58.4294,36.7456,NA,NA,sd
gpt35,asthma,37.4967,63.7821,NA,NA,sd
gpt35,attempt,26.533,56.5883,NA,NA,sd
gpt35,author,59.2959,70.2567,NA,NA,sd
gpt35,baby,14,96.4572,NA,NA,sd
gpt35,balloon,47.0744,52.7636,NA,NA,sd
gpt35,ban,66.7533,91.9565,NA,NA,sd
gpt35,bandage,39.5474,90.6863,NA,NA,sd
gpt35,basket,33.7544,71.5542,NA,NA,sd
gpt35,battle,86.1626,40.8656,NA,NA,sd
gpt35,bead,77.3563,56.1783,NA,NA,sd
gpt35,beer,20.663,103.615,NA,NA,sd
gpt35,beggar,59.5315,59.127,NA,NA,sd
gpt35,belief,77.9487,21.9089,NA,NA,sd
gpt35,bitch,75.2596,70.8943,NA,NA,sd
gpt35,blame,77.1103,27.4955,NA,NA,sd
gpt35,bliss,45.1664,65.238,NA,NA,sd
gpt35,blister,155.743,65.4217,NA,NA,sd
gpt35,blood,70.8802,87.2697,NA,NA,sd
gpt35,blouse,85.2643,42.0238,NA,NA,sd
gpt35,boast,64.8537,20.8327,NA,NA,sd
gpt35,bondage,91.0824,103.615,NA,NA,sd
gpt35,bonnet,78.9937,55.4076,NA,NA,sd
gpt35,bounce,60.9918,44.2737,NA,NA,sd
gpt35,bowel,33.283,55.2811,NA,NA,sd
gpt35,bowl,44.9889,60.4649,NA,NA,sd
gpt35,bracket,44.481,58.515,NA,NA,sd
gpt35,breakfast,70.7107,41.5211,NA,NA,sd
gpt35,breast,94.5304,48.4149,NA,NA,sd
gpt35,bulge,57.5674,54.2609,NA,NA,sd
gpt35,button,115.56,57.7581,NA,NA,sd
gpt35,camp,66.8581,40.4495,NA,NA,sd
gpt35,cancer,43.2037,106.094,NA,NA,sd
gpt35,candle,107.443,62.8172,NA,NA,sd
gpt35,candy,86.6949,20.3961,NA,NA,sd
gpt35,canoe,36.5513,82.6075,NA,NA,sd
gpt35,carcass,51.5364,80.8455,NA,NA,sd
gpt35,caress,59.4643,88,NA,NA,sd
gpt35,carpet,184.337,65.1153,NA,NA,sd
gpt35,carriage,170.458,40.694,NA,NA,sd
gpt35,castle,95.163,56.1783,NA,NA,sd
gpt35,cattle,70.8802,70.5975,NA,NA,sd
gpt35,caution,82.1374,107.815,NA,NA,sd
gpt35,cease,49.6387,50.8331,NA,NA,sd
gpt35,ceiling,51.9014,110.725,NA,NA,sd
gpt35,chauffeur,113.049,57.8273,NA,NA,sd
gpt35,chest,81.8291,14.1421,NA,NA,sd
gpt35,chew,166.781,72.8286,NA,NA,sd
gpt35,child,31.305,67.1118,NA,NA,sd
gpt35,chord,33.2566,98.387,NA,NA,sd
gpt35,circuit,32,79.8749,NA,NA,sd
gpt35,city,63.7495,40.9566,NA,NA,sd
gpt35,class,90.3327,70.2567,NA,NA,sd
gpt35,clergy,46.9698,89.0281,NA,NA,sd
gpt35,cloak,26,61.8385,NA,NA,sd
gpt35,closure,50.04,56.2494,NA,NA,sd
gpt35,clover,73.6684,73.9189,NA,NA,sd
gpt35,coffin,92,44.5646,NA,NA,sd
gpt35,column,148.007,55.7136,NA,NA,sd
gpt35,comb,65.146,76.1577,NA,NA,sd
gpt35,compass,45.3449,68.7884,NA,NA,sd
gpt35,complex,115.827,35.2136,NA,NA,sd
gpt35,concept,26.9072,73.3757,NA,NA,sd
gpt35,consent,70.9648,101.863,NA,NA,sd
gpt35,console,61.7738,38.8072,NA,NA,sd
gpt35,contempt,80.9691,124.996,NA,NA,sd
gpt35,context,83.2106,44.4522,NA,NA,sd
gpt35,contract,65.146,55.1725,NA,NA,sd
gpt35,costume,150.466,97.9796,NA,NA,sd
gpt35,cottage,71.2741,59.3633,NA,NA,sd
gpt35,cotton,64.4205,77.3046,NA,NA,sd
gpt35,couch,75.6307,89.5768,NA,NA,sd
gpt35,cough,77.8717,65.2993,NA,NA,sd
gpt35,county,41.7641,69.3974,NA,NA,sd
gpt35,courage,134.707,41.9047,NA,NA,sd
gpt35,crab,78.6384,47.0744,NA,NA,sd
gpt35,cricket,66.1513,75.2596,NA,NA,sd
gpt35,crisis,86,59.1946,NA,NA,sd
gpt35,crude,65.238,63.2456,NA,NA,sd
gpt35,crystal,71.3863,64.1872,NA,NA,sd
gpt35,cuddle,168.327,68.2935,NA,NA,sd
gpt35,culture,153.935,26.9933,NA,NA,sd
gpt35,cure,57.2713,32.619,NA,NA,sd
gpt35,curtain,77.4338,98.5901,NA,NA,sd
gpt35,cushion,180.555,112.161,NA,NA,sd
gpt35,dance,146.643,65.4523,NA,NA,sd
gpt35,dandruff,80.7713,60.4331,NA,NA,sd
gpt35,dare,16.5529,89.3407,NA,NA,sd
gpt35,date,62,48.8262,NA,NA,sd
gpt35,delight,72.1526,44.7678,NA,NA,sd
gpt35,desert,47.0744,99.7228,NA,NA,sd
gpt35,despair,48.7442,47.4063,NA,NA,sd
gpt35,dessert,79.1454,90.8625,NA,NA,sd
gpt35,device,51.342,89.4928,NA,NA,sd
gpt35,dinner,198.454,59.2959,NA,NA,sd
gpt35,disgust,106.93,28.407,NA,NA,sd
gpt35,doctor,57.1314,74.2967,NA,NA,sd
gpt35,doctrine,60.1997,67.4537,NA,NA,sd
gpt35,donkey,47.7074,73.9189,NA,NA,sd
gpt35,doom,110.905,50.3587,NA,NA,sd
gpt35,doubt,44,39.2245,NA,NA,sd
gpt35,dread,112.96,48.7442,NA,NA,sd
gpt35,duty,60.4649,81.7068,NA,NA,sd
gpt35,ease,97.0361,71.1056,NA,NA,sd
gpt35,employ,98.4378,60.2993,NA,NA,sd
gpt35,escort,75.7364,41.5962,NA,NA,sd
gpt35,essence,89.4651,74.4043,NA,NA,sd
gpt35,excuse,77.8203,23.3547,NA,NA,sd
gpt35,faith,50.3651,74.7262,NA,NA,sd
gpt35,fame,97.9592,58.3095,NA,NA,sd
gpt35,farewell,183.739,23.2345,NA,NA,sd
gpt35,fault,45.9783,95.0999,NA,NA,sd
gpt35,feat,58.3438,88.4081,NA,NA,sd
gpt35,fiction,75.06,119.733,NA,NA,sd
gpt35,figment,78.5875,61.7576,NA,NA,sd
gpt35,fire,44.9889,45.9347,NA,NA,sd
gpt35,flea,78.7655,23.7487,NA,NA,sd
gpt35,fleet,37.8153,83.394,NA,NA,sd
gpt35,flourish,134.663,66.1816,NA,NA,sd
gpt35,food,63.7495,67.3498,NA,NA,sd
gpt35,forehead,40.7922,59.9667,NA,NA,sd
gpt35,forge,79.3977,34.9857,NA,NA,sd
gpt35,fortress,111.964,62.4179,NA,NA,sd
gpt35,fraud,58,69.1665,NA,NA,sd
gpt35,freedom,74.4043,57.7927,NA,NA,sd
gpt35,function,113.49,98.6712,NA,NA,sd
gpt35,fuss,84.7585,35.5528,NA,NA,sd
gpt35,gain,177.189,60.1332,NA,NA,sd
gpt35,game,43.6348,48.9996,NA,NA,sd
gpt35,garbage,36.9594,87.6128,NA,NA,sd
gpt35,giraffe,52,49.8863,NA,NA,sd
gpt35,gist,180.155,55.4977,NA,NA,sd
gpt35,glacier,58.0496,74.458,NA,NA,sd
gpt35,glee,54.9545,74.7262,NA,NA,sd
gpt35,gloom,71.6659,37.7359,NA,NA,sd
gpt35,goose,61.3514,50.7543,NA,NA,sd
gpt35,greed,38.1314,81.6333,NA,NA,sd
gpt35,grind,37.6298,70.8802,NA,NA,sd
gpt35,guilt,179.844,52.3832,NA,NA,sd
gpt35,guitar,37.9547,74.5654,NA,NA,sd
gpt35,hall,14.0769,76.7854,NA,NA,sd
gpt35,ham,70.9648,56.4269,NA,NA,sd
gpt35,hammock,78.3837,113.066,NA,NA,sd
gpt35,hand,61.5142,42.4264,NA,NA,sd
gpt35,handle,125.523,49.3964,NA,NA,sd
gpt35,harvest,52.6878,50.3968,NA,NA,sd
gpt35,hate,29.3898,47.4232,NA,NA,sd
gpt35,head,16.0798,67.6461,NA,NA,sd
gpt35,health,48.5905,78.4219,NA,NA,sd
gpt35,heaven,72.2219,71.861,NA,NA,sd
gpt35,hit,97.1597,42.8504,NA,NA,sd
gpt35,honey,93.5094,70.1142,NA,NA,sd
gpt35,hope,31.8748,10.9836,NA,NA,sd
gpt35,hostage,54.5527,45.5877,NA,NA,sd
gpt35,hostess,84.8528,60.3324,NA,NA,sd
gpt35,hurdle,64.9923,49.1528,NA,NA,sd
gpt35,husband,55.6417,44,NA,NA,sd
gpt35,impress,55.4977,123.353,NA,NA,sd
gpt35,incest,86.1742,88.7613,NA,NA,sd
gpt35,island,53.8888,72.2772,NA,NA,sd
gpt35,issue,103.99,70.0286,NA,NA,sd
gpt35,item,35.7771,51.225,NA,NA,sd
gpt35,jacket,80.0999,50.7543,NA,NA,sd
gpt35,jewel,83.4026,45.8694,NA,NA,sd
gpt35,jungle,49.6991,76.2879,NA,NA,sd
gpt35,junk,68.5274,47.4974,NA,NA,sd
gpt35,justice,47.0744,81.5107,NA,NA,sd
gpt35,kill,99.7196,58.3095,NA,NA,sd
gpt35,knock,62.4179,51.0294,NA,NA,sd
gpt35,knowledge,53.6656,55.748,NA,NA,sd
gpt35,lace,58.1722,62.1611,NA,NA,sd
gpt35,ladder,42.8486,37.8333,NA,NA,sd
gpt35,launch,93.6803,41.6653,NA,NA,sd
gpt35,leaf,65.2993,55.3534,NA,NA,sd
gpt35,leisure,120.482,59.5315,NA,NA,sd
gpt35,leopard,40.05,63.7495,NA,NA,sd
gpt35,lettuce,215.716,83.4266,NA,NA,sd
gpt35,limit,40.939,67.1118,NA,NA,sd
gpt35,line,55.1725,60.663,NA,NA,sd
gpt35,lobster,68.7314,51.1218,NA,NA,sd
gpt35,luck,109.955,53.5253,NA,NA,sd
gpt35,luggage,83.5464,97.1905,NA,NA,sd
gpt35,lumber,46.9468,71.4423,NA,NA,sd
gpt35,lunch,107.963,60.3656,NA,NA,sd
gpt35,lust,74.7262,76.2627,NA,NA,sd
gpt35,malice,66.7533,96,NA,NA,sd
gpt35,mammal,71.6659,64.9307,NA,NA,sd
gpt35,mansion,97.6524,73.9189,NA,NA,sd
gpt35,marvel,86.741,86.741,NA,NA,sd
gpt35,mate,69.857,48.3057,NA,NA,sd
gpt35,melon,58.4466,52.1536,NA,NA,sd
gpt35,menace,144.637,52.7636,NA,NA,sd
gpt35,merchant,40,94.8894,NA,NA,sd
gpt35,message,94.5304,109.252,NA,NA,sd
gpt35,metal,98.6712,76.5768,NA,NA,sd
gpt35,methane,85.4634,36.2767,NA,NA,sd
gpt35,method,78.4153,96.2497,NA,NA,sd
gpt35,midst,166.745,57.8273,NA,NA,sd
gpt35,mirror,45.3008,65.9406,NA,NA,sd
gpt35,mischief,72.2496,122.164,NA,NA,sd
gpt35,mistress,83.0422,53.2917,NA,NA,sd
gpt35,model,48.7705,72.3878,NA,NA,sd
gpt35,moisture,84.2852,55.1362,NA,NA,sd
gpt35,moment,138.506,34.5832,NA,NA,sd
gpt35,monarch,34.6964,80.1499,NA,NA,sd
gpt35,monkey,47.9166,70.5975,NA,NA,sd
gpt35,monster,43.7721,71.5542,NA,NA,sd
gpt35,mood,101.074,52,NA,NA,sd
gpt35,morsel,55.8211,98.5596,NA,NA,sd
gpt35,moth,120.308,45.8973,NA,NA,sd
gpt35,mother,23.1517,75.5248,NA,NA,sd
gpt35,mug,84.1427,66.8132,NA,NA,sd
gpt35,mural,82.7947,72,NA,NA,sd
gpt35,myth,76.4199,55.1362,NA,NA,sd
gpt35,necklace,161.32,37.6064,NA,NA,sd
gpt35,nectar,40.939,32.8024,NA,NA,sd
gpt35,needle,39.5292,55.3534,NA,NA,sd
gpt35,neglect,33.1059,65.5695,NA,NA,sd
gpt35,neutral,26.934,94.1488,NA,NA,sd
gpt35,notion,33.8231,70.7107,NA,NA,sd
gpt35,nuisance,65.681,97.1597,NA,NA,sd
gpt35,nurture,92.7901,101.311,NA,NA,sd
gpt35,office,35.2136,85.8138,NA,NA,sd
gpt35,ordeal,83.5225,61.0246,NA,NA,sd
gpt35,outrage,29.5635,73.1027,NA,NA,sd
gpt35,packet,32,57.4108,NA,NA,sd
gpt35,palace,67.0522,98.5901,NA,NA,sd
gpt35,pamphlet,152.499,77.3046,NA,NA,sd
gpt35,panther,32.3642,84.3801,NA,NA,sd
gpt35,parade,68.2935,41.4246,NA,NA,sd
gpt35,parrot,47.0804,53.2917,NA,NA,sd
gpt35,passage,44.7053,67.4092,NA,NA,sd
gpt35,passion,47.1152,55.7136,NA,NA,sd
gpt35,pause,67.3795,70.9648,NA,NA,sd
gpt35,pelvis,58.3095,57.0614,NA,NA,sd
gpt35,pension,60.665,115.065,NA,NA,sd
gpt35,people,83.2466,68.2935,NA,NA,sd
gpt35,person,24.6171,100.717,NA,NA,sd
gpt35,pest,77.201,29.3939,NA,NA,sd
gpt35,phantom,58.7149,65.7571,NA,NA,sd
gpt35,phase,38.7061,111.427,NA,NA,sd
gpt35,pheasant,94.9526,57.0614,NA,NA,sd
gpt35,picket,47.4974,73.5935,NA,NA,sd
gpt35,picture,52.7826,43.3663,NA,NA,sd
gpt35,piece,135.706,63.2456,NA,NA,sd
gpt35,pillow,61.1228,86.9713,NA,NA,sd
gpt35,pint,59.2959,55.7136,NA,NA,sd
gpt35,pity,74.8999,51.7703,NA,NA,sd
gpt35,plasma,59.3296,41.1825,NA,NA,sd
gpt35,plea,81.7068,11.6619,NA,NA,sd
gpt35,pleasure,73.3059,85.4634,NA,NA,sd
gpt35,police,72,71.7217,NA,NA,sd
gpt35,portrait,84.1665,68.4105,NA,NA,sd
gpt35,power,47.1805,71.5363,NA,NA,sd
gpt35,prestige,68.3591,58.8272,NA,NA,sd
gpt35,pride,101.259,76,NA,NA,sd
gpt35,prince,82.4621,56.356,NA,NA,sd
gpt35,princess,46.7547,70.1381,NA,NA,sd
gpt35,prison,166.907,58.9915,NA,NA,sd
gpt35,product,73.1027,67.2309,NA,NA,sd
gpt35,progress,33.7639,95.0503,NA,NA,sd
gpt35,project,38.9872,55.7136,NA,NA,sd
gpt35,pumpkin,45.2106,48.6481,NA,NA,sd
gpt35,punch,29.2,53.6656,NA,NA,sd
gpt35,pupil,81.3388,94.1063,NA,NA,sd
gpt35,puzzle,230.599,46.6476,NA,NA,sd
gpt35,python,65.5286,73.9189,NA,NA,sd
gpt35,rain,71.9444,81.2158,NA,NA,sd
gpt35,rattle,103.228,55.6417,NA,NA,sd
gpt35,reason,180.344,90.9065,NA,NA,sd
gpt35,recall,136.872,82.365,NA,NA,sd
gpt35,reject,36.3318,42.9958,NA,NA,sd
gpt35,report,53.7572,100.499,NA,NA,sd
gpt35,reptile,88.8594,66.7383,NA,NA,sd
gpt35,resort,48.4149,33.2409,NA,NA,sd
gpt35,respect,50.8331,111.247,NA,NA,sd
gpt35,risk,79.4984,40.9878,NA,NA,sd
gpt35,role,58.9732,86.9483,NA,NA,sd
gpt35,romance,98.7927,141.336,NA,NA,sd
gpt35,rubble,47.7493,116.276,NA,NA,sd
gpt35,ruffle,55.9106,19.8997,NA,NA,sd
gpt35,saloon,45.7602,81.5843,NA,NA,sd
gpt35,sandwich,52.1536,19.9038,NA,NA,sd
gpt35,scalpel,56.5685,76.3633,NA,NA,sd
gpt35,script,60.9098,96.933,NA,NA,sd
gpt35,seed,83.5464,68.9638,NA,NA,sd
gpt35,sentence,25.7682,106.094,NA,NA,sd
gpt35,service,68.5565,26.533,NA,NA,sd
gpt35,settle,62.482,76.3151,NA,NA,sd
gpt35,shaft,50.5964,75.1266,NA,NA,sd
gpt35,shame,93.5094,76.7854,NA,NA,sd
gpt35,shark,50.4381,63.8749,NA,NA,sd
gpt35,shirt,183.259,73.3212,NA,NA,sd
gpt35,shrug,46.2169,54.1849,NA,NA,sd
gpt35,signal,76.6812,88.4081,NA,NA,sd
gpt35,sin,160.624,64.3117,NA,NA,sd
gpt35,sister,66.0303,86.5794,NA,NA,sd
gpt35,slave,101.025,64.2047,NA,NA,sd
gpt35,sleep,57.1314,26.7582,NA,NA,sd
gpt35,slope,41.9047,48.8328,NA,NA,sd
gpt35,slum,67.9412,53.4513,NA,NA,sd
gpt35,smear,101.469,44,NA,NA,sd
gpt35,smell,51.5364,83.5225,NA,NA,sd
gpt35,snail,67.6479,64.9307,NA,NA,sd
gpt35,snort,74.458,35.7771,NA,NA,sd
gpt35,soldier,31.8722,97.1391,NA,NA,sd
gpt35,sorrow,46.1242,103.615,NA,NA,sd
gpt35,sparkle,63.3719,52.1153,NA,NA,sd
gpt35,spinach,63.7181,66.2571,NA,NA,sd
gpt35,spirit,34.0905,63.7495,NA,NA,sd
gpt35,spit,129.213,30.5941,NA,NA,sd
gpt35,spring,52.2494,31.3688,NA,NA,sd
gpt35,squash,64.3845,50.5964,NA,NA,sd
gpt35,squeeze,41.4729,61.5142,NA,NA,sd
gpt35,stab,60.663,59.5315,NA,NA,sd
gpt35,status,92.1737,41.4729,NA,NA,sd
gpt35,stock,34.7425,86.487,NA,NA,sd
gpt35,stomach,241.607,51.7687,NA,NA,sd
gpt35,stove,64.0625,31.241,NA,NA,sd
gpt35,strand,47.5815,32.4197,NA,NA,sd
gpt35,stretch,108.24,76.7854,NA,NA,sd
gpt35,stride,28.7054,75.2596,NA,NA,sd
gpt35,string,70.1142,29.3939,NA,NA,sd
gpt35,suburb,46.5188,57.7581,NA,NA,sd
gpt35,success,53.4416,100.479,NA,NA,sd
gpt35,surgeon,33.4329,49.1528,NA,NA,sd
gpt35,sweater,156.767,58.1722,NA,NA,sd
gpt35,sword,48.4149,75.5248,NA,NA,sd
gpt35,table,142.773,62.45,NA,NA,sd
gpt35,taboo,64.467,54.037,NA,NA,sd
gpt35,talent,58.8558,93.4666,NA,NA,sd
gpt35,terror,219.262,57.7581,NA,NA,sd
gpt35,texture,41.9047,36.3626,NA,NA,sd
gpt35,throat,178.121,82.0731,NA,NA,sd
gpt35,tiger,70.7373,83.5225,NA,NA,sd
gpt35,toast,40.6694,66.0303,NA,NA,sd
gpt35,toilet,48.949,105.186,NA,NA,sd
gpt35,tortoise,103.46,65.3911,NA,NA,sd
gpt35,town,174.241,58.3424,NA,NA,sd
gpt35,toxin,180.044,124,NA,NA,sd
gpt35,traffic,134.596,37.2151,NA,NA,sd
gpt35,transit,184.488,76.9155,NA,NA,sd
gpt35,treason,52.6308,62.1289,NA,NA,sd
gpt35,treasure,98.5089,68.7023,NA,NA,sd
gpt35,trend,50.3587,68.8767,NA,NA,sd
gpt35,triumph,56.7803,76.9415,NA,NA,sd
gpt35,troll,31.305,60.4649,NA,NA,sd
gpt35,trouble,143.611,34.9857,NA,NA,sd
gpt35,trousers,62.562,59.279,NA,NA,sd
gpt35,trumpet,44.2719,76.5245,NA,NA,sd
gpt35,trust,73.253,77.0454,NA,NA,sd
gpt35,tulip,35.3519,86.3481,NA,NA,sd
gpt35,tumble,35.4401,45.6508,NA,NA,sd
gpt35,typhoon,37.47,87.8635,NA,NA,sd
gpt35,ulcer,38.4427,69.402,NA,NA,sd
gpt35,urge,62.4179,56.7979,NA,NA,sd
gpt35,usher,164.426,42.2374,NA,NA,sd
gpt35,venom,102.45,44.4522,NA,NA,sd
gpt35,verge,33.2265,52.4976,NA,NA,sd
gpt35,version,43.8862,82.6075,NA,NA,sd
gpt35,victim,186.585,78.7401,NA,NA,sd
gpt35,virtue,57.7581,124.676,NA,NA,sd
gpt35,vowel,93.523,73.3757,NA,NA,sd
gpt35,vulture,78.3837,93.723,NA,NA,sd
gpt35,waitress,79.8499,42.9418,NA,NA,sd
gpt35,wallet,180.289,51.1468,NA,NA,sd
